experiment,source_experiment,subclass,condition,reasoning,ideator_model,generator_model,verifier_model,reviser_model,model_short,model_id,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,n_branches,cost_usd,elapsed_s,error
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-003,IMO-easy,1,competition-hard,False,6,True,,,3,0.02987,1743.1,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-004,IMO-easy,1,competition-hard,False,7,True,,,3,0.029468,1314.66,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-005,IMO-easy,1,competition-hard,False,7,True,,,3,0.043934,2451.33,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-006,IMO-medium,1,competition-hard,False,6,True,,,3,0.083786,3830.92,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-007,IMO-medium,1,competition-hard,False,7,True,,,3,0.093236,3135.31,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-008,pre-IMO,0,pre-competition,False,7,True,,,3,0.056278,2442.64,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-009,IMO-easy,1,competition-hard,False,0,False,,,3,0.092371,4981.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,,,3,0.016188,874.4,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,,,3,0.081271,3742.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-012,IMO-medium,1,competition-hard,False,7,True,,,3,0.043794,2550.4,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,,,3,0.022363,1244.88,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-014,pre-IMO,0,pre-competition,False,7,True,,,3,0.019875,902.16,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-015,pre-IMO,0,pre-competition,False,7,True,,,3,0.037678,1673.36,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,,,3,0.033313,1696.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,,3,0.011797,857.36,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-018,pre-IMO,0,pre-competition,False,7,True,,,3,0.032336,1767.92,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.03695,1523.95,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,,,3,0.033278,2848.44,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-021,IMO-easy,1,competition-hard,False,0,False,,,3,0.066804,5586.41,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-022,IMO-easy,1,competition-hard,False,7,True,,,3,0.063382,3621.74,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-023,IMO-medium,1,competition-hard,False,6,True,,,3,0.081732,3828.3,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-024,IMO-medium,1,competition-hard,False,7,True,,,3,0.026684,2028.19,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.050057,2834.25,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.075285,4965.46,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-027,IMO-easy,1,competition-hard,False,7,True,,,3,0.105612,4730.01,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-028,IMO-medium,1,competition-hard,False,0,False,,,3,0.069344,8657.91,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.083729,3380.47,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-030,IMO-easy,1,competition-hard,False,0,False,,,3,0.096696,4501.95,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-1051,Minor Novelty,3,research-medium,True,0,False,,,3,0.053429,2559.77,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-333,Literature Identification,2,research-easy,True,0,False,,,3,0.032802,1063.17,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,,,3,0.118257,2558.32,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-654,Negligible Novelty,2,research-easy,True,0,False,,,3,0.064434,2995.79,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-659,Negligible Novelty,2,research-easy,True,0,False,,,3,0.07662,3164.29,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-10-official,1,2,research-easy,True,7,True,,,3,0.040037,2002.12,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-4-official,3,4,research-hard,True,0,False,,,3,0.087239,3710.93,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-5-official,2,3,research-medium,True,0,False,,,3,0.070232,1991.23,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-6-official,3,4,research-hard,True,0,False,,,3,0.137609,2622.04,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,,,3,0.141714,2449.44,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-001,IMO-easy,1,competition-hard,False,7,True,,,3,0.039115,1457.28,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,,,3,0.081426,3613.55,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,,,3,0.102461,5668.93,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-004,IMO-easy,1,competition-hard,False,6,True,,,3,0.074054,3221.94,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,,,3,0.161014,2733.55,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,,,3,0.109703,4581.81,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-007,IMO-easy,1,competition-hard,False,7,True,,,3,0.067389,3825.77,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-008,IMO-medium,1,competition-hard,False,0,False,,,3,0.114495,8916.84,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,,,3,0.127353,8350.26,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,,,3,0.138056,3237.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-011,IMO-medium,1,competition-hard,False,1,False,,,3,0.093413,5855.95,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-012,IMO-hard,1,competition-hard,False,6,True,,,3,0.093384,2561.92,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,,,3,0.067107,2562.8,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-014,IMO-medium,1,competition-hard,False,1,False,,,3,0.091714,2721.76,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,,,3,0.173363,3431.54,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,,,3,0.143041,3982.58,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-017,IMO-easy,1,competition-hard,False,7,True,,,3,0.068647,2667.12,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,,,3,0.10112,9328.65,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.046748,1591.11,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-020,IMO-medium,1,competition-hard,False,0,False,,,3,0.101679,3806.91,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,,,3,0.092574,2301.45,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-022,IMO-easy,1,competition-hard,False,1,False,,,3,0.15674,2234.6,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,,,3,0.038563,1391.28,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,,,3,0.107673,5234.77,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.037951,945.77,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-026,IMO-medium,1,competition-hard,False,7,True,,,3,0.11793,3533.53,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,,,3,0.086544,3816.21,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,,,3,0.081287,2122.2,
roleswap,roleswap_reasoning,oss_gemma_8cell,x_ideate_gemma,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.074302,3970.09,
