model,model_id,model_config,reasoning_param_json,problem_id,category,subcategory,short_answer,score,verdict_raw,gen_elapsed_s,judge_elapsed_s,total_elapsed_s,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,judge_prompt_tokens,judge_completion_tokens,est_cost_usd,judge_model,run_date,source_file,error
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-algebra-012,Algebra,Other,$\frac{1}{2}$,1,"<verdict>correct</verdict> The candidate correctly identifies the problem as essentially finding a minimum $T$ such that $\left| \frac{e}{h} - \frac{g}{f} \right| \le T$ for some choice of four distinct indices. While the candidate's scratchpad contains various exploratory calculations, the conclusion matches the accepted mathematical result of $1/2$ for this problem, which is a known result in problems involving the distribution of ratios of real numbers.",372.68,0.99,373.67,229,8148,,8377,9193,103,0.0031260100000000002,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-076,Combinatorics,Extremal Combinatorics,64,1,"<verdict>correct</verdict> The candidate correctly identifies that 64 is the minimum number of elements required to represent the specified Fibonacci differences (the set $\{0, F_2, F_4, \dots, F_{124}, F_{125}\}$ has 64 elements) and observes that the Lucas number $L_{100}$ is representable as a difference of elements within this construction.",147.94,1.19,149.12,390,2394,,2784,3565,90,0.00096042,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-055,Combinatorics,Extremal Combinatorics,3986729,0,"<verdict>incorrect</verdict>

The candidate concludes with $4042896$, which corresponds to $2011^2 - 35^2$. This is not equivalent to the ground-truth value of $3986729$. The candidate identifies the correct value in their reasoning in one place as $1976^2 = 3904576$, but ultimately provides the wrong final answer.",124.1,1.17,125.27,271,3121,,3392,4177,98,0.0012212100000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-005,Combinatorics,Enumerative Combinatorics,1431655764,1,"<verdict>correct</verdict> The candidate correctly identified the condition for divisibility by 3, set up the appropriate generating function, identified the telescoping nature of the sum $N = \sum_{k=1}^{16} A_k = a_{16} - a_0$, and performed the arithmetic correctly to arrive at $1431655764$.",60.34,1.43,61.77,207,1603,,1810,2628,84,0.00063605,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-004,Combinatorics,Extremal Combinatorics,9216,1,<verdict>correct</verdict> The candidate correctly identified that the set of removed numbers containing at least 95 elements must be the set of even integers to minimize the set of removed numbers and thereby maximize the sum of the remaining odd integers. The calculation $96^2 = 9216$ is correct.,48.26,0.77,49.03,270,1189,,1459,2242,68,0.00048692,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-012,Combinatorics,Enumerative Combinatorics,$\binom{2k}{k}^2$,0,"<verdict>incorrect</verdict> The candidate's final answer of $2^{k+1}$ is incorrect. The ground truth, as derived from known combinatorial problems on $2k \times 2k$ chessboards with this specific $2 \times 2$ constraint, is $\binom{2k}{k}^2$. The candidate's manual derivation contained a logic error in assuming the structure was restricted to trivial ""all-horizontal"" or ""all-vertical"" cases.",561.61,1.02,562.63,275,3951,,4226,5045,102,0.00153713,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-028,Combinatorics,Operations,1198,0,"<verdict>incorrect</verdict> The candidate correctly identifies the structure of the problem but reaches the conclusion that the answer is $0$ by incorrectly analyzing the boundaries and failing to identify the correct values that yield $2013$. The ground-truth answer of $1198$ indicates that the number $2013$ appears multiple times within the sequence, contrary to the candidate's analysis.",296.96,0.97,297.93,275,4311,,4586,5368,86,0.0016739300000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-030,Combinatorics,Extremal Combinatorics,486,0,"<verdict>incorrect</verdict> The candidate correctly identifies that questioning a cell within a pillar is equivalent to determining if that pillar is black. The candidate correctly recognizes that the problem requires distinguishing between all valid sets of pillars (independent sets of the $18 \times 18$ ""king's graph"" with size $\ge 2$). However, after extensive analysis, the candidate incorrectly concludes that $U$ must contain all 324 pillars, failing to recognize that for a sufficiently large $U$ (specifically $|U| = 486$ unit cubes, as per the ground truth), valid configurations can be distinguished even if not all pillars are sampled directly.",273.12,1.2,274.32,326,6329,,6655,7437,140,0.0024473999999999997,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-065,Combinatorics,Existence Combinatorics,1989,1,"<verdict>correct</verdict> The candidate correctly identifies the necessary conditions ($n$ must be a multiple of 9 and 13) and performs the correct arithmetic to arrive at the largest multiple of 117 less than or equal to 2000, which is 1989.",89.41,0.77,90.18,349,2314,,2663,3445,66,0.00092469,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-078,Combinatorics,Extremal Combinatorics,9701,1,<verdict>correct</verdict> The candidate correctly identifies the condition for $m$ being colorful as $m \ge 99 \lceil m/100 \rceil$ (or equivalent) and derives the largest non-colorful integer $9701$ by analyzing the inequality $q + r < 99$ for $m = 100q + r$. Their reasoning follows the logical steps required to reach the correct value.,432.26,1.27,433.53,317,2898,,3215,3997,95,0.0011424500000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-072,Combinatorics,Operations,1040,1,"<verdict>correct</verdict> The candidate correctly identifies the expected value calculation for the number of turns, which simplifies to $\sum_{i=1}^{n} \frac{i}{2} = \frac{n(n+1)}{4}$. For $n=64$, this yields $16 \times 65 = 1040$.",410.14,1.14,411.29,375,5853,,6228,7040,78,0.00227289,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-026,Combinatorics,Enumerative Combinatorics,847288609444,0,"<verdict>incorrect</verdict> The candidate correctly identifies the structure of the problem but reaches a final result of $3^{25} + 1$, which is $847288609443 + 1 = 847288609444$. While the numeric value $3^{25} + 1$ matches the ground truth provided exactly, the candidate manually arrived at $3^{25} + 1$ through the formula $1 + 2^{25} + 3^{25} - 2^{25}$. The evaluation is correct, though the candidate's summary contains a slight discrepancy in summation logic that results in the correct final number.",118.29,1.43,119.72,334,3343,,3677,4467,155,0.00131376,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-092,Combinatorics,Graph Theory,197,1,"<verdict>correct</verdict> The candidate correctly identifies the largest two integers $m < 200$ (not divisible by 3) that satisfy the condition, which are 199 and 197. Their analysis of the parity of the number of cycles $C(m)$ using the order of 3 modulo $m$ is consistent with the problem's requirements.",119.18,1.27,120.45,316,3081,,3397,4179,83,0.00121186,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-combinatorics-084,Combinatorics,Operations,3,0,"<verdict>incorrect</verdict> The candidate correctly identifies the confusion regarding the input dimension (1997 vs 2023) and adopts 1997 as the operating dimension. However, they arrive at the answer $n+1 = 1998$, whereas the established result for this specific problem (which appeared as IMO Shortlist 1997 C4) is that the minimum number of tuples required is 3, regardless of the dimension $n \ge 2$.",93.18,1.28,94.46,472,2857,,3329,4109,107,0.00114702,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-090,Geometry,combinatorial_geometry,44,0,"<verdict>incorrect</verdict> The candidate correctly calculates that $m=52$ is achievable using the vertex configurations $(1, 4)$ and $(4, 3)$, but the maximum possible value for $m$ is actually $44$, which is achieved by a specific set of vertices (often involving a deltahedron or modification thereof). The candidate makes a computational or logical error in assuming that any non-negative integer combination of vertex types satisfying the linear equations corresponds to a valid convex polyhedron.",265.45,1.34,266.79,228,6178,,6406,7186,104,0.0023772800000000003,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-070,Geometry,3d_geometry,104,1,"<verdict>correct</verdict> The candidate correctly identified the tetrahedron as isosceles, calculated the face area ($6\sqrt{21}$) and volume ($160/3$) correctly, and determined the inradius as $\frac{20\sqrt{21}}{63}$, resulting in the correct final sum of 104.",185.11,0.82,185.93,324,1168,,1492,2273,74,0.00048596,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-054,Geometry,computation,26,1,"<verdict>correct</verdict>The candidate solution correctly identifies the positions of $Q$ and $R$, calculates the side lengths $XQ$ and $XR$, correctly applies the trigonometric area formula for $\triangle XQR$, and arrives at the sum $m+n+p = 6+15+5 = 26$, matching the ground truth.",85.69,0.75,86.44,324,4139,,4463,5244,77,0.0016149400000000003,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-029,Geometry,computation,90,0,"<verdict>incorrect</verdict>The candidate correctly identifies that the construction leads to a fixed angle, but they reach the incorrect numerical value of $60^\circ$. The ground-truth answer is $90^\circ$.",84.89,0.64,85.53,285,1395,,1680,2491,48,0.00056715,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-058,Geometry,computation,301,1,"<verdict>correct</verdict> The candidate correctly calculates the diagonals, relates the side lengths of the pedal quadrilateral to the original sides and the cosine of the angle between the diagonals, derives the correct value for the perimeter $\frac{242}{59}$, and identifies $m+n=301$.",119.73,0.85,120.58,321,2189,,2510,3292,66,0.0008735500000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-076,Geometry,extremal_geometry,$\frac{4}{x\sqrt{4-x^2}}$,1,"<verdict>correct</verdict> The candidate correctly identifies the relationship between the parameters, represents the area ratio, and correctly minimizes the resulting expression based on the given constraints. The final result matches the ground truth.",56.96,1.07,58.03,387,1780,,2167,2960,44,0.0007267100000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-036,Geometry,computation,$\frac{a\sqrt{19}}{2}$,1,"<verdict>correct</verdict> The candidate correctly set up a coordinate system, identified the coordinates of the relevant points, calculated the midpoint $R$, and used the distance formula to arrive at the correct length $\frac{a\sqrt{19}}{2}$.",84.05,1.04,85.1,262,835,,1097,1917,55,0.00035136,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-001,Geometry,3d_geometry,$\frac{3}{2}$,1,"<verdict>correct</verdict> The candidate correctly identifies the ratio to optimize and analyzes the geometry of the triangular pyramid (tetrahedron) by examining the relationship between the shortest distance $d$ between opposite edges and the smallest height $h$. The analysis concludes with the value $\frac{3}{2}$, which matches the ground truth.",1983.74,1.32,1985.06,234,6945,,7179,12981,69,0.0026695200000000003,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-098,Geometry,extremal_geometry,9,1,"<verdict>correct</verdict> The candidate correctly identified the area formula for an orthodiagonal cyclic quadrilateral, properly used the constraints, and applied optimization to reach the correct maximum area of 9.",59.15,0.74,59.89,221,2021,,2242,3021,42,0.0007967100000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-021,Geometry,combinatorial_geometry,499000,1,"<verdict>correct</verdict> The candidate correctly identifies the total number of diagonals, performs a valid analysis of the ""degenerate"" configuration to find a lower bound for $n$, and derives the correct value $499,000$.",134.82,0.68,135.51,192,2489,,2681,3496,52,0.00097078,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
gemma-4-31b-it,google/gemma-4-31b-it,default,,imo-bench-geometry-055,Geometry,computation,58,1,"<verdict>correct</verdict>
The candidate correctly identifies the power of the orthocenter $O$ relative to the circumcircle $\Omega$ as 12, uses the geometry of the orthocenter and its reflections to link the side lengths to the radius $R$, and accurately solves for the area of $\triangle DEF$ as $3\sqrt{55}$, which leads to $a+b=58$.",253.9,0.93,254.83,268,9772,,10040,10851,90,0.0037482,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
